KEF,Korea Equity Fund  Inc.,http://www.nasdaq.com/symbol/kef
KF,Korea Fund  Inc. (The),http://www.nasdaq.com/symbol/kf
KFY,Korn/Ferry International,http://www.nasdaq.com/symbol/kfy
KOS,Kosmos Energy Ltd.,http://www.nasdaq.com/symbol/kos
KRA,Kraton Corporation,http://www.nasdaq.com/symbol/kra
KR,Kroger Company (The),http://www.nasdaq.com/symbol/kr
KRO,Kronos Worldwide Inc,http://www.nasdaq.com/symbol/kro
KT,KT Corporation,http://www.nasdaq.com/symbol/kt
KYO,Kyocera Corporation,http://www.nasdaq.com/symbol/kyo
LB,L Brands  Inc.,http://www.nasdaq.com/symbol/lb
SCX,L.S. Starrett Company (The),http://www.nasdaq.com/symbol/scx
LLL,L-3 Communications Holdings  Inc.,http://www.nasdaq.com/symbol/lll
LQ,La Quinta Holdings Inc.,http://www.nasdaq.com/symbol/lq
LH,Laboratory Corporation of America Holdings,http://www.nasdaq.com/symbol/lh
LADR,Ladder Capital Corp,http://www.nasdaq.com/symbol/ladr
LW,Lamb Weston Holdings  Inc.,http://www.nasdaq.com/symbol/lw
LDR,Landauer  Inc.,http://www.nasdaq.com/symbol/ldr
LCI,Lannett Co Inc,http://www.nasdaq.com/symbol/lci
LPI,Laredo Petroleum  Inc.,http://www.nasdaq.com/symbol/lpi
LVS,Las Vegas Sands Corp.,http://www.nasdaq.com/symbol/lvs
LHO,LaSalle Hotel Properties,http://www.nasdaq.com/symbol/lho
LHO.PRH,LaSalle Hotel Properties,http://www.nasdaq.com/symbol/lho.prh
LHO.PRI,LaSalle Hotel Properties,http://www.nasdaq.com/symbol/lho.pri
LHO.PRJ,LaSalle Hotel Properties,http://www.nasdaq.com/symbol/lho.prj
LFL,LATAM Airlines Group S.A.,http://www.nasdaq.com/symbol/lfl
LDF,Latin American Discovery Fund  Inc. (The),http://www.nasdaq.com/symbol/ldf
LGI,Lazard Global Total Return and Income Fund,http://www.nasdaq.com/symbol/lgi
LAZ,Lazard Ltd.,http://www.nasdaq.com/symbol/laz
LOR,Lazard World Dividend & Income Fund  Inc.,http://www.nasdaq.com/symbol/lor
LZB,La-Z-Boy Incorporated,http://www.nasdaq.com/symbol/lzb
LFGR,Leaf Group Ltd.,http://www.nasdaq.com/symbol/lfgr
LEA,Lear Corporation,http://www.nasdaq.com/symbol/lea
LEE,Lee Enterprises  Incorporated,http://www.nasdaq.com/symbol/lee
BWG,Legg Mason BW Global Income Opportunities Fund Inc.,http://www.nasdaq.com/symbol/bwg
LM,Legg Mason  Inc.,http://www.nasdaq.com/symbol/lm
LMHA,Legg Mason  Inc.,http://www.nasdaq.com/symbol/lmha
LMHB,Legg Mason  Inc.,http://www.nasdaq.com/symbol/lmhb
LEG,Leggett & Platt  Incorporated,http://www.nasdaq.com/symbol/leg
CVB,Lehman ABS Corporation,http://www.nasdaq.com/symbol/cvb
JBK,Lehman ABS Corporation,http://www.nasdaq.com/symbol/jbk
KCC,Lehman ABS Corporation,http://www.nasdaq.com/symbol/kcc
KTH,Lehman ABS Corporation,http://www.nasdaq.com/symbol/kth
KTN,Lehman ABS Corporation,http://www.nasdaq.com/symbol/ktn
KTP,Lehman ABS Corporation,http://www.nasdaq.com/symbol/ktp
XKE,Lehman ABS Corporation,http://www.nasdaq.com/symbol/xke
LDOS,Leidos Holdings  Inc.,http://www.nasdaq.com/symbol/ldos
LEJU,Leju Holdings Limited,http://www.nasdaq.com/symbol/leju
LC,LendingClub Corporation,http://www.nasdaq.com/symbol/lc
LEN,Lennar Corporation,http://www.nasdaq.com/symbol/len
LEN.B,Lennar Corporation,http://www.nasdaq.com/symbol/len.b
LII,Lennox International  Inc.,http://www.nasdaq.com/symbol/lii
LUK,Leucadia National Corporation,http://www.nasdaq.com/symbol/luk
LVLT,Level 3 Communications  Inc.,http://www.nasdaq.com/symbol/lvlt
LXP,Lexington Realty Trust,http://www.nasdaq.com/symbol/lxp
LXP.PRC,Lexington Realty Trust,http://www.nasdaq.com/symbol/lxp.prc
LXK,Lexmark International  Inc.,http://www.nasdaq.com/symbol/lxk
LPL,LG Display Co.  Ltd.,http://www.nasdaq.com/symbol/lpl
USA,Liberty All-Star Equity Fund,http://www.nasdaq.com/symbol/usa
ASG,Liberty All-Star Growth Fund  Inc.,http://www.nasdaq.com/symbol/asg
LPT,Liberty Property Trust,http://www.nasdaq.com/symbol/lpt
LSI,Life Storage  Inc.,http://www.nasdaq.com/symbol/lsi
LOCK,LifeLock  Inc.,http://www.nasdaq.com/symbol/lock
LITB,LightInTheBox Holding Co.  Ltd.,http://www.nasdaq.com/symbol/litb
LNC,Lincoln National Corporation,http://www.nasdaq.com/symbol/lnc
LNC.WS,Lincoln National Corporation,http://www.nasdaq.com/symbol/lnc.ws
LNN,Lindsay Corporation,http://www.nasdaq.com/symbol/lnn
LN,LINE Corporation,http://www.nasdaq.com/symbol/ln
LNKD,LinkedIn Corporation,http://www.nasdaq.com/symbol/lnkd
LGF,Lions Gate Entertainment Corporation,http://www.nasdaq.com/symbol/lgf
LAD,Lithia Motors  Inc.,http://www.nasdaq.com/symbol/lad
LYV,Live Nation Entertainment  Inc.,http://www.nasdaq.com/symbol/lyv
LYG,Lloyds Banking Group Plc,http://www.nasdaq.com/symbol/lyg
SCD,LMP Capital and Income Fund Inc.,http://www.nasdaq.com/symbol/scd
LMT,Lockheed Martin Corporation,http://www.nasdaq.com/symbol/lmt
L,Loews Corporation,http://www.nasdaq.com/symbol/l
LPX,Louisiana-Pacific Corporation,http://www.nasdaq.com/symbol/lpx
LOW,Lowe&#39;s Companies  Inc.,http://www.nasdaq.com/symbol/low
LXU,Lsb Industries Inc.,http://www.nasdaq.com/symbol/lxu
LKSD,LSC Communications  Inc.,http://www.nasdaq.com/symbol/lksd
LTC,LTC Properties  Inc.,http://www.nasdaq.com/symbol/ltc
LUB,Luby&#39;s  Inc.,http://www.nasdaq.com/symbol/lub
LL,Lumber Liquidators Holdings  Inc,http://www.nasdaq.com/symbol/ll
LXFR,Luxfer Holdings PLC,http://www.nasdaq.com/symbol/lxfr
LXFT,Luxoft Holding  Inc.,http://www.nasdaq.com/symbol/lxft
LUX,Luxottica Group  S.p.A.,http://www.nasdaq.com/symbol/lux
LDL,Lydall  Inc.,http://www.nasdaq.com/symbol/ldl
WLH,Lyon William Homes,http://www.nasdaq.com/symbol/wlh
LYB,LyondellBasell Industries NV,http://www.nasdaq.com/symbol/lyb
MTB,M&T Bank Corporation,http://www.nasdaq.com/symbol/mtb
MTB.PR,M&T Bank Corporation,http://www.nasdaq.com/symbol/mtb.pr
MTB.PRC,M&T Bank Corporation,http://www.nasdaq.com/symbol/mtb.prc
MTB.WS,M&T Bank Corporation,http://www.nasdaq.com/symbol/mtb.ws
MDC,M.D.C. Holdings  Inc.,http://www.nasdaq.com/symbol/mdc
MHO,M/I Homes  Inc.,http://www.nasdaq.com/symbol/mho
MHO.PRA,M/I Homes  Inc.,http://www.nasdaq.com/symbol/mho.pra
MAC,Macerich Company (The),http://www.nasdaq.com/symbol/mac
CLI,Mack-Cali Realty Corporation,http://www.nasdaq.com/symbol/cli
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,http://www.nasdaq.com/symbol/mgu
MIC,Macquarie Infrastructure Company,http://www.nasdaq.com/symbol/mic
MFD,Macquarie/First Trust Global,http://www.nasdaq.com/symbol/mfd
BMA,Macro Bank Inc.,http://www.nasdaq.com/symbol/bma
M,Macy&#39;s Inc,http://www.nasdaq.com/symbol/m
MCN,Madison Covered Call & Equity Strategy Fund,http://www.nasdaq.com/symbol/mcn
MSP,Madison Strategic Sector Premium Fund,http://www.nasdaq.com/symbol/msp
MMP,Magellan Midstream Partners L.P.,http://www.nasdaq.com/symbol/mmp
MGA,Magna International  Inc.,http://www.nasdaq.com/symbol/mga
MX,MagnaChip Semiconductor Corporation,http://www.nasdaq.com/symbol/mx
MH.PRA,Maiden Holdings  Ltd.,http://www.nasdaq.com/symbol/mh.pra
MH.PRC,Maiden Holdings  Ltd.,http://www.nasdaq.com/symbol/mh.prc
MHLA,Maiden Holdings  Ltd.,http://www.nasdaq.com/symbol/mhla
MHNB,Maiden Holdings  Ltd.,http://www.nasdaq.com/symbol/mhnb
MHNC,Maiden Holdings  Ltd.,http://www.nasdaq.com/symbol/mhnc
MAIN,Main Street Capital Corporation,http://www.nasdaq.com/symbol/main
MSCA,Main Street Capital Corporation,http://www.nasdaq.com/symbol/msca
MMD,MainStay DefinedTerm Municipal Opportunities Fund,http://www.nasdaq.com/symbol/mmd
MNK,Mallinckrodt plc,http://www.nasdaq.com/symbol/mnk
MZF,Managed Duration Investment Grade Municipal Fund,http://www.nasdaq.com/symbol/mzf
MANU,Manchester United Ltd.,http://www.nasdaq.com/symbol/manu
MTW,Manitowoc Company  Inc. (The),http://www.nasdaq.com/symbol/mtw
MFS,Manitowoc Food Service  Inc.,http://www.nasdaq.com/symbol/mfs
MN,Manning & Napier  Inc.,http://www.nasdaq.com/symbol/mn
MAN,ManpowerGroup,http://www.nasdaq.com/symbol/man
MFC,Manulife Financial Corp,http://www.nasdaq.com/symbol/mfc
MRO,Marathon Oil Corporation,http://www.nasdaq.com/symbol/mro
MPC,Marathon Petroleum Corporation,http://www.nasdaq.com/symbol/mpc
MMI,Marcus & Millichap  Inc.,http://www.nasdaq.com/symbol/mmi
MCS,Marcus Corporation (The),http://www.nasdaq.com/symbol/mcs
MRIN,Marin Software Incorporated,http://www.nasdaq.com/symbol/mrin
MHG,Marine Harvest ASA,http://www.nasdaq.com/symbol/mhg
MPX,Marine Products Corporation,http://www.nasdaq.com/symbol/mpx
HZO,MarineMax  Inc.,http://www.nasdaq.com/symbol/hzo
MKL,Markel Corporation,http://www.nasdaq.com/symbol/mkl
VAC,Marriot Vacations Worldwide Corporation,http://www.nasdaq.com/symbol/vac
MMC,Marsh & McLennan Companies  Inc.,http://www.nasdaq.com/symbol/mmc
MLM,Martin Marietta Materials  Inc.,http://www.nasdaq.com/symbol/mlm
MAS,Masco Corporation,http://www.nasdaq.com/symbol/mas
DOOR,Masonite International Corporation,http://www.nasdaq.com/symbol/door
MTZ,MasTec  Inc.,http://www.nasdaq.com/symbol/mtz
MA,Mastercard Incorporated,http://www.nasdaq.com/symbol/ma
MTDR,Matador Resources Company,http://www.nasdaq.com/symbol/mtdr
MTRN,Materion Corporation,http://www.nasdaq.com/symbol/mtrn
MATX,Matson  Inc.,http://www.nasdaq.com/symbol/matx
MLP,Maui Land & Pineapple Company  Inc.,http://www.nasdaq.com/symbol/mlp
MMS,Maximus  Inc.,http://www.nasdaq.com/symbol/mms
MXL,MaxLinear  Inc,http://www.nasdaq.com/symbol/mxl
MBI,MBIA  Inc.,http://www.nasdaq.com/symbol/mbi
MNI,McClatchy Company (The),http://www.nasdaq.com/symbol/mni
MKC,McCormick & Company  Incorporated,http://www.nasdaq.com/symbol/mkc
MKC.V,McCormick & Company  Incorporated,http://www.nasdaq.com/symbol/mkc.v
MDR,McDermott International  Inc.,http://www.nasdaq.com/symbol/mdr
MCD,McDonald&#39;s Corporation,http://www.nasdaq.com/symbol/mcd
MUX,McEwen Mining Inc.,http://www.nasdaq.com/symbol/mux
MCK,McKesson Corporation,http://www.nasdaq.com/symbol/mck
MDU,MDU Resources Group  Inc.,http://www.nasdaq.com/symbol/mdu
MJN,Mead Johnson Nutrition Company,http://www.nasdaq.com/symbol/mjn
MTL,Mechel PAO,http://www.nasdaq.com/symbol/mtl
MTL.PR,Mechel PAO,http://www.nasdaq.com/symbol/mtl.pr
MRT,MedEquities Realty Trust  Inc.,http://www.nasdaq.com/symbol/mrt
MEG,Media General  Inc.,http://www.nasdaq.com/symbol/meg
MPW,Medical Properties Trust  Inc.,http://www.nasdaq.com/symbol/mpw
MED,MEDIFAST INC,http://www.nasdaq.com/symbol/med
MCC,Medley Capital Corporation,http://www.nasdaq.com/symbol/mcc
MCQ,Medley Capital Corporation,http://www.nasdaq.com/symbol/mcq
MCV,Medley Capital Corporation,http://www.nasdaq.com/symbol/mcv
MCX,Medley Capital Corporation,http://www.nasdaq.com/symbol/mcx
MDLX,Medley LLC,http://www.nasdaq.com/symbol/mdlx
MDLY,Medley Management Inc.,http://www.nasdaq.com/symbol/mdly
MD,Mednax  Inc,http://www.nasdaq.com/symbol/md
MDT,Medtronic plc,http://www.nasdaq.com/symbol/mdt
MRK,Merck & Company  Inc.,http://www.nasdaq.com/symbol/mrk
MCY,Mercury General Corporation,http://www.nasdaq.com/symbol/mcy
MDP,Meredith Corporation,http://www.nasdaq.com/symbol/mdp
MTH,Meritage Corporation,http://www.nasdaq.com/symbol/mth
MTOR,Meritor  Inc.,http://www.nasdaq.com/symbol/mtor
MER.PRK,Merrill Lynch & Co.  Inc.,http://www.nasdaq.com/symbol/mer.prk
MER.PRP,Merrill Lynch & Co.  Inc.,http://www.nasdaq.com/symbol/mer.prp
PIY,Merrill Lynch Depositor  Inc.,http://www.nasdaq.com/symbol/piy
MTR,Mesa Royalty Trust,http://www.nasdaq.com/symbol/mtr
MSB,Mesabi Trust,http://www.nasdaq.com/symbol/msb
MPG,Metaldyne Performance Group Inc.,http://www.nasdaq.com/symbol/mpg
MEI,Methode Electronics  Inc.,http://www.nasdaq.com/symbol/mei
MET,MetLife  Inc.,http://www.nasdaq.com/symbol/met
MET.PRA,MetLife  Inc.,http://www.nasdaq.com/symbol/met.pra
MTD,Mettler-Toledo International  Inc.,http://www.nasdaq.com/symbol/mtd
MXE,Mexico Equity and Income Fund  Inc. (The),http://www.nasdaq.com/symbol/mxe
MXF,Mexico Fund  Inc. (The),http://www.nasdaq.com/symbol/mxf
MFA,MFA Financial  Inc.,http://www.nasdaq.com/symbol/mfa
MFA.PRB,MFA Financial  Inc.,http://www.nasdaq.com/symbol/mfa.prb
MFO,MFA Financial  Inc.,http://www.nasdaq.com/symbol/mfo
MFCB,MFC Bancorp Ltd.,http://www.nasdaq.com/symbol/mfcb
MCR,MFS Charter Income Trust,http://www.nasdaq.com/symbol/mcr
MGF,MFS Government Markets Income Trust,http://www.nasdaq.com/symbol/mgf
MIN,MFS Intermediate Income Trust,http://www.nasdaq.com/symbol/min
MMT,MFS Multimarket Income Trust,http://www.nasdaq.com/symbol/mmt
MFM,MFS Municipal Income Trust,http://www.nasdaq.com/symbol/mfm
MFV,MFS Special Value Trust,http://www.nasdaq.com/symbol/mfv
MTG,MGIC Investment Corporation,http://www.nasdaq.com/symbol/mtg
MGP,MGM Growth Properties LLC,http://www.nasdaq.com/symbol/mgp
MGM,MGM Resorts International,http://www.nasdaq.com/symbol/mgm
KORS,Michael Kors Holdings Limited,http://www.nasdaq.com/symbol/kors
MAA,Mid-America Apartment Communities  Inc.,http://www.nasdaq.com/symbol/maa
MEP,Midcoast Energy Partners  L.P.,http://www.nasdaq.com/symbol/mep
MSL,MidSouth Bancorp,http://www.nasdaq.com/symbol/msl
MCRN,Milacron Holdings Corp.,http://www.nasdaq.com/symbol/mcrn
MLR,Miller Industries  Inc.,http://www.nasdaq.com/symbol/mlr
HIE,Miller/Howard High Income Equity Fund,http://www.nasdaq.com/symbol/hie
MTX,Minerals Technologies Inc.,http://www.nasdaq.com/symbol/mtx
MP.PRD,Mississippi Power Company,http://www.nasdaq.com/symbol/mp.prd
MG,Mistras Group Inc,http://www.nasdaq.com/symbol/mg
MTU,Mitsubishi UFJ Financial Group Inc,http://www.nasdaq.com/symbol/mtu
MIXT,MiX Telematics Limited,http://www.nasdaq.com/symbol/mixt
MFG,Mizuho Financial Group  Inc.,http://www.nasdaq.com/symbol/mfg
MBT,Mobile TeleSystems OJSC,http://www.nasdaq.com/symbol/mbt
MBLY,Mobileye N.V.,http://www.nasdaq.com/symbol/mbly
MODN,Model N  Inc.,http://www.nasdaq.com/symbol/modn
MOD,Modine Manufacturing Company,http://www.nasdaq.com/symbol/mod
MC,Moelis & Company,http://www.nasdaq.com/symbol/mc
MHK,Mohawk Industries  Inc.,http://www.nasdaq.com/symbol/mhk
MOH,Molina Healthcare Inc,http://www.nasdaq.com/symbol/moh
TAP,Molson Coors Brewing  Company,http://www.nasdaq.com/symbol/tap
TAP.A,Molson Coors Brewing  Company,http://www.nasdaq.com/symbol/tap.a
MNR,Monmouth Real Estate Investment Corporation,http://www.nasdaq.com/symbol/mnr
MNR.PRB,Monmouth Real Estate Investment Corporation,http://www.nasdaq.com/symbol/mnr.prb
MNR.PRC,Monmouth Real Estate Investment Corporation,http://www.nasdaq.com/symbol/mnr.prc
MORE          ,Monogram Residential Trust  Inc.,http://www.nasdaq.com/symbol/more
MON,Monsanto Company,http://www.nasdaq.com/symbol/mon
MCO,Moody&#39;s Corporation,http://www.nasdaq.com/symbol/mco
MOG.A,Moog Inc.,http://www.nasdaq.com/symbol/mog.a
MOG.B,Moog Inc.,http://www.nasdaq.com/symbol/mog.b
MS,Morgan Stanley,http://www.nasdaq.com/symbol/ms
MS.PRA,Morgan Stanley,http://www.nasdaq.com/symbol/ms.pra
MS.PRE,Morgan Stanley,http://www.nasdaq.com/symbol/ms.pre
MS.PRF,Morgan Stanley,http://www.nasdaq.com/symbol/ms.prf
MS.PRG,Morgan Stanley,http://www.nasdaq.com/symbol/ms.prg
MS.PRI,Morgan Stanley,http://www.nasdaq.com/symbol/ms.pri
APF,Morgan Stanley Asia-Pacific Fund  Inc.,http://www.nasdaq.com/symbol/apf
CAF,Morgan Stanley China A Share Fund Inc.,http://www.nasdaq.com/symbol/caf
MSD,Morgan Stanley Emerging Markets Debt Fund  Inc.,http://www.nasdaq.com/symbol/msd
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund  Inc.,http://www.nasdaq.com/symbol/edd
MSF,Morgan Stanley Emerging Markets Fund  Inc.,http://www.nasdaq.com/symbol/msf
IIF,Morgan Stanley India Investment Fund  Inc.,http://www.nasdaq.com/symbol/iif
MOS,Mosaic Company (The),http://www.nasdaq.com/symbol/mos
MSI,Motorola Solutions  Inc.,http://www.nasdaq.com/symbol/msi
MOV,Movado Group Inc.,http://www.nasdaq.com/symbol/mov
MPLX,MPLX LP,http://www.nasdaq.com/symbol/mplx
MRC,MRC Global Inc.,http://www.nasdaq.com/symbol/mrc
ICB,MS Income Securities  Inc.,http://www.nasdaq.com/symbol/icb
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,http://www.nasdaq.com/symbol/hjv
MSA,MSA Safety Incorporporated,http://www.nasdaq.com/symbol/msa
MSM,MSC Industrial Direct Company  Inc.,http://www.nasdaq.com/symbol/msm
MSCI,MSCI Inc,http://www.nasdaq.com/symbol/msci
MSG,MSG Networks Inc.,http://www.nasdaq.com/symbol/msg
MSGN,MSG Networks Inc.,http://www.nasdaq.com/symbol/msgn
MLI,Mueller Industries  Inc.,http://www.nasdaq.com/symbol/mli
MWA,MUELLER WATER PRODUCTS,http://www.nasdaq.com/symbol/mwa
MPSX,Multi Packaging Solutions International Limited,http://www.nasdaq.com/symbol/mpsx
MUR,Murphy Oil Corporation,http://www.nasdaq.com/symbol/mur
MUSA,Murphy USA Inc.,http://www.nasdaq.com/symbol/musa
MVO,MV Oil Trust,http://www.nasdaq.com/symbol/mvo
MVC,MVC Capital  Inc.,http://www.nasdaq.com/symbol/mvc
MVCB,MVC Capital  Inc.,http://www.nasdaq.com/symbol/mvcb
MYE,Myers Industries  Inc.,http://www.nasdaq.com/symbol/mye
MYOV,Myovant Sciences Ltd.,http://www.nasdaq.com/symbol/myov
NBR,Nabors Industries Ltd.,http://www.nasdaq.com/symbol/nbr
NC,NACCO Industries  Inc.,http://www.nasdaq.com/symbol/nc
NTP,Nam Tai Property Inc.,http://www.nasdaq.com/symbol/ntp
NBHC,National Bank Holdings Corporation,http://www.nasdaq.com/symbol/nbhc
NFG,National Fuel Gas Company,http://www.nasdaq.com/symbol/nfg
NGG,National Grid Transco  PLC,http://www.nasdaq.com/symbol/ngg
NHI,National Health Investors  Inc.,http://www.nasdaq.com/symbol/nhi
NOV,National Oilwell Varco  Inc.,http://www.nasdaq.com/symbol/nov
NPK,National Presto Industries  Inc.,http://www.nasdaq.com/symbol/npk
NNN,National Retail Properties,http://www.nasdaq.com/symbol/nnn
NNN.PRD,National Retail Properties,http://www.nasdaq.com/symbol/nnn.prd
NNN.PRE,National Retail Properties,http://www.nasdaq.com/symbol/nnn.pre
NNN.PRF,National Retail Properties,http://www.nasdaq.com/symbol/nnn.prf
SID,National Steel Company,http://www.nasdaq.com/symbol/sid
NSA,National Storage Affiliates Trust,http://www.nasdaq.com/symbol/nsa
NSM,Nationstar Mortgage Holdings Inc.,http://www.nasdaq.com/symbol/nsm
NW.PRC,Natl Westminster Pfd,http://www.nasdaq.com/symbol/nw.prc
NGS,Natural Gas Services Group  Inc.,http://www.nasdaq.com/symbol/ngs
NGVC,Natural Grocers by Vitamin Cottage  Inc.,http://www.nasdaq.com/symbol/ngvc
NRP,Natural Resource Partners LP,http://www.nasdaq.com/symbol/nrp
NTZ,Natuzzi  S.p.A.,http://www.nasdaq.com/symbol/ntz
NLS,Nautilus Group  Inc. (The),http://www.nasdaq.com/symbol/nls
NCI,Navigant Consulting  Inc.,http://www.nasdaq.com/symbol/nci
NVGS,Navigator Holdings Ltd.,http://www.nasdaq.com/symbol/nvgs
NNA,Navios Maritime Acquisition Corporation,http://www.nasdaq.com/symbol/nna
NM,Navios Maritime Holdings Inc.,http://www.nasdaq.com/symbol/nm
NM.PRG,Navios Maritime Holdings Inc.,http://www.nasdaq.com/symbol/nm.prg
NM.PRH,Navios Maritime Holdings Inc.,http://www.nasdaq.com/symbol/nm.prh
NAP,Navios Maritime Midstream Partners LP,http://www.nasdaq.com/symbol/nap
NMM,Navios Maritime Partners LP,http://www.nasdaq.com/symbol/nmm
NAV,Navistar International Corporation,http://www.nasdaq.com/symbol/nav
NAV.PRD,Navistar International Corporation,http://www.nasdaq.com/symbol/nav.prd
NCS,NCI Building Systems  Inc.,http://www.nasdaq.com/symbol/ncs
NCR,NCR Corporation,http://www.nasdaq.com/symbol/ncr
NP,Neenah Paper  Inc.,http://www.nasdaq.com/symbol/np
NEFF,Neff Corporation,http://www.nasdaq.com/symbol/neff
NNI,Nelnet  Inc.,http://www.nasdaq.com/symbol/nni
NPTN,NeoPhotonics Corporation,http://www.nasdaq.com/symbol/nptn
NSR,Neustar  Inc.,http://www.nasdaq.com/symbol/nsr
NVRO,Nevro Corp.,http://www.nasdaq.com/symbol/nvro
HYB,New America High Income Fund  Inc. (The),http://www.nasdaq.com/symbol/hyb
GF,New Germany Fund  Inc. (The),http://www.nasdaq.com/symbol/gf
NWHM,New Home Company Inc. (The),http://www.nasdaq.com/symbol/nwhm
IRL,New Ireland Fund  Inc. (The),http://www.nasdaq.com/symbol/irl
NEWM,New Media Investment Group Inc.,http://www.nasdaq.com/symbol/newm
NMFC,New Mountain Finance Corporation,http://www.nasdaq.com/symbol/nmfc
EDU,New Oriental Education & Technology Group  Inc.,http://www.nasdaq.com/symbol/edu
NEWR,New Relic  Inc.,http://www.nasdaq.com/symbol/newr
NRZ,New Residential Investment Corp.,http://www.nasdaq.com/symbol/nrz
SNR,New Senior Investment Group Inc.,http://www.nasdaq.com/symbol/snr
NWY,New York & Company  Inc.,http://www.nasdaq.com/symbol/nwy
NYCB,New York Community Bancorp  Inc.,http://www.nasdaq.com/symbol/nycb
NYRT,New York REIT  Inc.,http://www.nasdaq.com/symbol/nyrt
NYT,New York Times Company (The),http://www.nasdaq.com/symbol/nyt
NCT,Newcastle Investment Corporation,http://www.nasdaq.com/symbol/nct
NCT.PRB,Newcastle Investment Corporation,http://www.nasdaq.com/symbol/nct.prb
NCT.PRC,Newcastle Investment Corporation,http://www.nasdaq.com/symbol/nct.prc
NCT.PRD,Newcastle Investment Corporation,http://www.nasdaq.com/symbol/nct.prd
NWL,Newell Brands Inc.,http://www.nasdaq.com/symbol/nwl
NFX,Newfield Exploration Company,http://www.nasdaq.com/symbol/nfx
NJR,NewJersey Resources Corporation,http://www.nasdaq.com/symbol/njr
NEU,NewMarket Corporation,http://www.nasdaq.com/symbol/neu
NEM,Newmont Mining Corporation,http://www.nasdaq.com/symbol/nem
NR,Newpark Resources  Inc.,http://www.nasdaq.com/symbol/nr
NXRT,NexPoint Residential Trust  Inc.,http://www.nasdaq.com/symbol/nxrt
NEP,NextEra Energy Partners  LP,http://www.nasdaq.com/symbol/nep
NEE,NextEra Energy  Inc.,http://www.nasdaq.com/symbol/nee
NEE.PRC,NextEra Energy  Inc.,http://www.nasdaq.com/symbol/nee.prc
NEE.PRG,NextEra Energy  Inc.,http://www.nasdaq.com/symbol/nee.prg
NEE.PRH,NextEra Energy  Inc.,http://www.nasdaq.com/symbol/nee.prh
NEE.PRI,NextEra Energy  Inc.,http://www.nasdaq.com/symbol/nee.pri
NEE.PRJ,NextEra Energy  Inc.,http://www.nasdaq.com/symbol/nee.prj
NEE.PRK,NextEra Energy  Inc.,http://www.nasdaq.com/symbol/nee.prk
NEE.PRQ,NextEra Energy  Inc.,http://www.nasdaq.com/symbol/nee.prq
NEE.PRR,NextEra Energy  Inc.,http://www.nasdaq.com/symbol/nee.prr
NGL,NGL ENERGY PARTNERS LP,http://www.nasdaq.com/symbol/ngl
NMK.PRB,Niagara Mohawk Holdings  Inc.,http://www.nasdaq.com/symbol/nmk.prb
NMK.PRC,Niagara Mohawk Holdings  Inc.,http://www.nasdaq.com/symbol/nmk.prc
NLSN,Nielsen N.V.,http://www.nasdaq.com/symbol/nlsn
NKE,Nike  Inc.,http://www.nasdaq.com/symbol/nke
NMBL,Nimble Storage  Inc.,http://www.nasdaq.com/symbol/nmbl
NTT,Nippon Telegraph and Telephone Corporation,http://www.nasdaq.com/symbol/ntt
NI,NiSource  Inc,http://www.nasdaq.com/symbol/ni
NL,NL Industries  Inc.,http://www.nasdaq.com/symbol/nl
ABR^A,NO Name,http://www.nasdaq.com/symbol/abr^a
ABR^B,NO Name,http://www.nasdaq.com/symbol/abr^b
ABR^C,NO Name,http://www.nasdaq.com/symbol/abr^c
AES^C,NO Name,http://www.nasdaq.com/symbol/aes^c
AF^C,NO Name,http://www.nasdaq.com/symbol/af^c
AFSI^A,NO Name,http://www.nasdaq.com/symbol/afsi^a
AFSI^B,NO Name,http://www.nasdaq.com/symbol/afsi^b
AFSI^C,NO Name,http://www.nasdaq.com/symbol/afsi^c
AFSI^D,NO Name,http://www.nasdaq.com/symbol/afsi^d
AFSI^E,NO Name,http://www.nasdaq.com/symbol/afsi^e
AFSI^F,NO Name,http://www.nasdaq.com/symbol/afsi^f
AGM^A,NO Name,http://www.nasdaq.com/symbol/agm^a
AGM^B,NO Name,http://www.nasdaq.com/symbol/agm^b
AGM^C,NO Name,http://www.nasdaq.com/symbol/agm^c
AGN^A,NO Name,http://www.nasdaq.com/symbol/agn^a
AGO^B,NO Name,http://www.nasdaq.com/symbol/ago^b
AGO^E,NO Name,http://www.nasdaq.com/symbol/ago^e
AGO^F,NO Name,http://www.nasdaq.com/symbol/ago^f
AHL^A.CL,NO Name,http://www.nasdaq.com/symbol/ahl^a.cl
AHL^B,NO Name,http://www.nasdaq.com/symbol/ahl^b
AHL^C,NO Name,http://www.nasdaq.com/symbol/ahl^c
AHL^D,NO Name,http://www.nasdaq.com/symbol/ahl^d
AHP^B,NO Name,http://www.nasdaq.com/symbol/ahp^b
AHT^A,NO Name,http://www.nasdaq.com/symbol/aht^a
AHT^D,NO Name,http://www.nasdaq.com/symbol/aht^d
AHT^F,NO Name,http://www.nasdaq.com/symbol/aht^f
AHT^G,NO Name,http://www.nasdaq.com/symbol/aht^g
AIV^A,NO Name,http://www.nasdaq.com/symbol/aiv^a
AKO.A,NO Name,http://www.nasdaq.com/symbol/ako.a
AKO.B,NO Name,http://www.nasdaq.com/symbol/ako.b
